business_id,review_id,useful,stars,date,talksamb,talksfood,talksprice,talksservice,isambgood,isfoodgood,ispricegood,isservicegood,text
_kukye9j79yaTjjedDwrcQ,K4LOEDuUirckgeZ6beyyPA,1,2,2/22/2010,1,1,0,1,0,1,0,0,"The cashier guy rolls his eyes  yells at me from across the room  catching the attention of everyone else in line  and tells me to stop where I am.   I stop  terrified.   Did you order that?""  ""No  I'm really sorry. But I'll just take this  I really don't mind. You don't have to make an iced tea."" ""Too bad  I already made it.""  He snatches from me the coffee that I had barely touched  dumps it out in the sink  and charges me for the iced coffee.   ""But I told you I would just keep it! Never mind  I won't take anything. Sorry."" ""Ugh."" He rolls his eyes. ""Don't ever do this again."" He thrusts the iced tea in front of me and tells me to go.  Look  I'm really sorry; we all make mistakes. But he didn't need to be a jerk about it! ----------------------  Did we get the same cashier??? He has the gift of rolling his eyes every now and then and making people uncomfortable!  I went to the place a few days ago.  The coffee was fine but I didn't want an attitude to go with my coffee."""
_kukye9j79yaTjjedDwrcQ,92tV2bGx6BzTdr4Yhgne2g,1,3,8/8/2011,0,1,0,0,0,1,0,0,I rarely ever drink  but when I do  it will probably come from Caffe Strada. The Americano is fairly strong  but very good. I'm the type of person who loves their drinks piping hot  and they do it each and every time. I've had one bad experience (thus resulting in 3 stars). I ordered a large Americano  and it ended up tasting burnt. It just taste like smoke and I was displeased. Hopefully  I will never experience that again cause I really do like the coffee here!
_kukye9j79yaTjjedDwrcQ,2mLqm0DkZRZEW3AgsrOz4Q,1,4,10/1/2012,1,1,0,0,1,1,0,0,If you're planning to sit  relax and people watch during the day  don't come here. However  if it's late at night and you need coffee to pull an all-nighter  do come here.  Their coffee is pretty good - more on the strong side. Even their cafe au lait (milk with coffee) is pretty strong. The place is usually packed with students thanks to its convenient location.  They have wi-fi and the large number of heaters they place outside makes it possible to sit outdoors late at night. I like how the cafe has both indoors and outdoors seating  but the place does look prettier in photo rather than in real life.  Last note: their bathroom is outside.
_kukye9j79yaTjjedDwrcQ,gy4JefcAXBPtnoCzz9M8BA,1,3,2/13/2010,0,1,0,0,0,1,0,0,Real crowded. Wish they had more fun to offer. My chai tea was good; but It was a bit loud. Eh   next.
_kukye9j79yaTjjedDwrcQ,wOvqYzhj5OvNVOgSX96c9g,1,2,1/31/2011,1,1,0,0,1,0,0,0,I used to enjoy Strada. Then one day I started getting rancid tasting cappuccinos. Thought it was fluke  but it kept happening. Now I only go there when I feel like having a translucent white plastic lid rather than an opaque black one on my paper cup. It's still a great place to sit and have a chat  but the coffee's really done it in.
_kukye9j79yaTjjedDwrcQ,K5Tt2nJHcJk0kRFbK51vIw,2,2,8/18/2012,1,1,0,0,1,0,0,0,"Strada is possibly the most overrated cafe in America.  I say this based on years of experience living and working in Berkeley  traveling  and Strada actually being rated one of the best cafes in America by some source that probably has never been there.  Don't get me wrong  the location and ambiance are outstanding.  The ample outdoor seating area which flows into the cozy indoor seating really works well  and is a nice cornerstone to College and Bancroft.  If they didn't completely botch the three most important factors for a college cafe  it would be a great study or hang out spot.  In order of importance  Strada completely fails at the following:  1. Coffee 2. Seating 3. Power/internet  1. The coffee is atrocious.  Anyone who tells you otherwise likes grotesquely overfilled pint-glass americanos and charred-bean cappuccinos.  This is no hyperbole; it is that bad.  I don't think the baristas"" receive any training whatsoever other than ""push this button till full"".  They will seriously extract the hell out of every shot until the water runs clear.  Another big pet-peeve: they give you to-go cups when you ask for a regular cup at least 50% of the time.  2. Every table is totally fubar  bent beyond the point of no return.  Is there anything worse than trying to type and having your lopsided table spill your coffee everywhere?  I think not.  It's actually really funny to periodically take notice of all the people fiddling with rolled up napkins  rotating  and propping--it's a fools errand people  the tables suck as much as the coffee.  3. This is a catch all category of amenities.  There are approximately 5 outlets for the 75 or so person capacity.   The internet  i'm pretty sure  is based on cup and string  carrier pigeon  or telegraph technology--quite possibly all in series.  And the propane heating system?  Lets just put it this way  if your replaced the people with eggs  some would be cooked in a minute and others would be preserved for a milenia.  In summary.  Strada sucks.  It has always sucked  and has actually gotten worse over the past 6 years.  But they will always get business because of their location.  My advice  buy your coffee anywhere else and use their tables."""
_kukye9j79yaTjjedDwrcQ,2pihOhkX-KosZ8VyrsE8VQ,1,5,6/6/2010,1,1,0,0,1,0,0,0,This is easily THE most charming and lovely cafe around campus for meet up  carrying out deep philosophical discussions or just chill. Fantastic spot for people watch  great vibes  and beautiful  Mediterranean atmosphere. Loved this place when I was a student at Cal  and still love it now that I'm no longer one. My anthropology department is just right across the street  Telegraph Ave a couple of blocks down and the I house is just a couple of blocks up the hill.   Come to this lovely cafe even if you're alone. Walk around the campus  meditate at the Faculty Glade and then stroll to Cafe Strada. Bring a book  order a cup of coffee  find a shaded outdoor spot  and really  just relax and chill.
_kukye9j79yaTjjedDwrcQ,AVBKFGwzMDduI8HW9BQ5tQ,1,3,12/9/2011,1,1,0,0,0,1,0,0,I come here often because it's so close to where I work. Their menu is pretty limited but it's good for a snack and some caffeine. I usually get a bagel and an iced white mocha when I'm here. Their coffee in general is pretty good along with their other drinks (like tea and lemonade).   This place is cash only though! (They do have an ATM inside if you're like me and rarely carry cash with you).
_kukye9j79yaTjjedDwrcQ,g1E4NxFSxmem2NhDDNgvGQ,1,3,2/24/2010,0,1,0,0,1,0,0,0,Caffe Strada has an awesome location. Right across from the Berkeley campus. A massive patio shaded by trees. I could totally see myself spending a lot of time here if I lived in Berkeley.  My 3 star rating is a reflection of lacklustre drinks and baked goods. My hot chocolate ($2.95 for a large) was okay but could have been better. The chocolate chip cookie I ordered was pretty weak. Not nearly dense enough and not at all chewy.  The bathroom is questionable. I don't care about this but you might.
_kukye9j79yaTjjedDwrcQ,fCoIKwiIGza2JXxBC5vQZQ,1,4,4/8/2012,1,1,1,1,1,1,1,0,If you don't need really reliable Internet or an abundance of power outlets  this is the best cafe to go to. On sunny days I love going here and just sitting outside  sipping on my iced vanilla latte and cranking out some reading.   Their coffee is pretty damn good too. I've been ordering mainly just their different lattes  but I hear good things about their coffee in general from friends. I also just like getting iced coffee + vanilla. It's cheap.   This place is my go to early morning cramm cafe  as it's opened super early and really quick service in addition to being super close to campus.   It's a beautiful cafe!
_kukye9j79yaTjjedDwrcQ,w-MtzxDMUGqRa60ipPEsQA,4,5,1/19/2011,1,1,0,1,1,1,0,1,"This is one of the nicest places in Berkeley to grab a coffee on a pleasant Berkeley day. The Cafe offers plenty of outdoor seating  with nicely shaded areas. It's always busy  but most people take their coffee to go  so there are plenty of seats available. In addition  the staff is SUPERB. They have the quickest baristas in Berkeley  and always make high-quality coffee. They have a plethora of daily fresh pastries  fruits  and snacks  catering to everyone's liking. I honestly can't say anything bad about this place. Free internet as well!   Definitely come visit this place on a warm Berkeley day for a nice afternoon coffee!!! Enjoy! OH AND IT'S CASH ONLY!!! DONT FORGET!"""
_kukye9j79yaTjjedDwrcQ,vuEihsYyFvLg54Am--H6Iw,1,3,10/8/2010,1,1,0,1,1,1,0,0,"Pros: The drinks. The Strada Bianca Mocha is really good--not too sweet and not too bitter  it has just the right balance and I love the strong coffee aroma in it! The Hot Apple Cider is also really good on a chilly day. The lines get long (literally out-the-door-long)  but the drinks come out super fast. I love that they have outdoor seating for enjoying a nice day outside!  Cons: You can't have the best of two worlds. Service is quick  but the staff is not very friendly. They literally just want to take your order/money and be done with you. I expected to get at least a smile or a can I help you?"" but nope  just a ""next in line?"" what do you want or get out of my face attitude. The Wi-Fi also sucks. It's too far to connect to AirBears; the 'Bancroft Hotel' is a hit or miss depending on where you are seated and the number of people connected to it; and the 'Free Wi-Fi'...well  good luck with that. There's only one restroom here so most times you have to wait in line.  I found that it's really difficult to try to study here unless you are able to focus and concentrate while overhearing neighboring people's conversation. I think a lot of people come here to chat over coffee or socialize. If you are serious about studying  I recommend bringing headphones or hitting up the library! But overall  I like this cafe and I will definitely be back for some bianca mocha! MmMmmm..."""
_kukye9j79yaTjjedDwrcQ,Y7atapHUnoD6RapG32f32g,8,4,7/12/2010,1,1,0,1,1,1,0,0,My review of Cafe Strada is about ten years late  but here it is.    What I love about this cafe is the outdoor seating area surrounded by boxed plants and greenery which makes me feel as if I am sitting in a courtyard.   The food is not why I go here  and the espresso drinks are decent.  On my most recent visit I had a cappuccino which I thought was actually very good  with silky foam and not too much milk.    What I am about to say  I say with utmost affection.  The patrons here are often the nerdy types  representing students  faculty  and staff from the nearby law school  business school  architecture and chemistry departments.  This also reminds me of one guy friend of mine with whom I visited Cafe Strada long time ago and he introduced me to steam milk with almond syrup.  I don't know why  I just remember that it was a sunny morning and I was surprised at his choice of drink but I now sometimes get it here too  and it makes me happy.  I have other memories of this place  too.  Like a long long time ago it used to be called Cafe Roma  then because of lease problem I think the ownership changed and the name changed to Cafe Strada.  But the best part about the place has stayed pretty much the same and for that I am grateful.
